No,DateTime,cargo,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
451,2025.03.02 16:51:33,8,ON,ON,52.702,-2.64,0,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,19,19,19,19,OFF,OFF,0,0
452,2025.03.02 16:51:34,8,ON,ON,52.83,-1.929,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
453,2025.03.02 16:51:35,8,ON,ON,52.83,-1.929,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
454,2025.03.02 16:51:36,8,ON,ON,52.697,-2.351,0,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,19,19,19,19,OFF,OFF,0,0
455,2025.03.02 16:51:37,8,ON,ON,52.76,-2.158,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
456,2025.03.02 16:51:38,8,ON,ON,52.839,-2.062,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
457,2025.03.02 16:51:39,8,ON,ON,52.972,-0.958,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
458,2025.03.02 16:51:40,8,ON,ON,52.932,-1.329,0,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,19,19,19,19,OFF,OFF,0,0
459,2025.03.02 16:51:41,8,ON,ON,52.919,-1.428,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
460,2025.03.02 16:51:42,8,ON,ON,52.825,-1.916,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
461,2025.03.02 16:51:43,8,ON,ON,52.832,-2.069,0,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,19,19,19,19,OFF,OFF,0,0
462,2025.03.02 16:51:44,8,ON,ON,52.822,-2.028,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
463,2025.03.02 16:51:45,8,ON,ON,52.83,-1.897,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
464,2025.03.02 16:51:46,8,ON,ON,52.833,-2.053,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
465,2025.03.02 16:51:47,8,ON,ON,52.917,-1.91,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
466,2025.03.02 16:51:48,8,ON,ON,52.84,-1.863,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
467,2025.03.02 16:51:49,8,ON,ON,52.912,-1.663,0,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,3.788,19,19,19,19,OFF,OFF,0,0
468,2025.03.02 16:51:50,8,ON,ON,52.873,-1.92,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
469,2025.03.02 16:51:51,8,ON,ON,52.865,-1.755,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
470,2025.03.02 16:51:53,8,ON,ON,52.867,-1.907,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
471,2025.03.02 16:51:54,8,ON,ON,52.803,-2.504,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
472,2025.03.02 16:51:54,8,ON,ON,52.803,-2.504,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
473,2025.03.02 16:51:55,8,ON,ON,52.843,-1.882,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
474,2025.03.02 16:51:56,8,ON,ON,52.837,-2.234,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
475,2025.03.02 16:51:57,8,ON,ON,52.888,-1.85,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
476,2025.03.02 16:51:58,8,ON,ON,52.876,-1.742,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
477,2025.03.02 16:51:59,8,ON,ON,52.852,-1.951,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
478,2025.03.02 16:52:00,8,ON,ON,52.954,-1.285,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
479,2025.03.02 16:52:02,8,ON,ON,52.925,-1.374,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
480,2025.03.02 16:52:03,8,ON,ON,52.985,-1.129,0,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,19,19,19,19,OFF,OFF,0,0
481,2025.03.02 16:52:04,8,ON,ON,52.993,-1.171,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
482,2025.03.02 16:52:05,8,ON,ON,52.96,-1.279,0,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,3.787,19,19,19,19,OFF,OFF,0,0
483,2025.03.02 16:52:06,8,ON,ON,52.904,-1.513,0,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,3.785,19,19,19,19,OFF,OFF,0,0
484,2025.03.02 16:52:07,8,ON,ON,53.018,-0.958,0,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,19,19,19,19,OFF,OFF,0,0
485,2025.03.02 16:52:08,8,ON,ON,53.009,-0.983,0,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,19,19,19,19,OFF,OFF,0,0
486,2025.03.02 16:52:09,8,ON,ON,52.991,-1.174,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
487,2025.03.02 16:52:10,8,ON,ON,53.004,-1.228,0,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,19,19,19,19,OFF,OFF,0,0
488,2025.03.02 16:52:11,8,ON,ON,53.051,-0.733,0,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,3.796,19,19,19,19,OFF,OFF,0,0
489,2025.03.02 16:52:12,8,ON,ON,53.069,-0.637,0,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,19,19,19,19,OFF,OFF,0,0
490,2025.03.02 16:52:13,8,ON,ON,53.088,-0.526,0,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,3.797,19,19,19,19,OFF,OFF,0,0
491,2025.03.02 16:52:14,8,ON,ON,53.018,-1.282,0,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,3.794,19,19,19,19,OFF,OFF,0,0
492,2025.03.02 16:52:15,8,ON,ON,52.887,-1.999,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
493,2025.03.02 16:52:16,8,ON,ON,52.887,-1.999,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
494,2025.03.02 16:52:17,8,ON,ON,52.892,-1.977,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
495,2025.03.02 16:52:18,8,ON,ON,52.988,-1.25,0,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,19,19,19,19,OFF,OFF,0,0
496,2025.03.02 16:52:19,8,ON,ON,52.975,-1.38,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
497,2025.03.02 16:52:20,8,ON,ON,53.002,-1.152,0,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,19,19,19,19,OFF,OFF,0,0
498,2025.03.02 16:52:21,8,ON,ON,53.026,-0.958,0,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,19,19,19,19,OFF,OFF,0,0
499,2025.03.02 16:52:22,8,ON,ON,52.996,-1.221,0,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,3.792,19,19,19,19,OFF,OFF,0,0
500,2025.03.02 16:52:23,8,ON,ON,52.978,-1.402,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
501,2025.03.02 16:52:24,8,ON,ON,52.728,-3.357,0,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,19,19,19,19,OFF,OFF,0,0
502,2025.03.02 16:52:25,8,ON,ON,52.785,-2.097,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
503,2025.03.02 16:52:26,8,ON,ON,52.727,-3.357,0,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,19,19,19,19,OFF,OFF,0,0
504,2025.03.02 16:52:27,8,ON,ON,52.669,-2.494,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
505,2025.03.02 16:52:28,8,ON,ON,52.613,-3.726,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
506,2025.03.02 16:52:29,8,ON,ON,52.656,-3.342,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
507,2025.03.02 16:52:30,8,ON,ON,52.801,-2.097,0,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,19,19,19,19,OFF,OFF,0,0
508,2025.03.02 16:52:31,8,ON,ON,52.788,-2.475,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
509,2025.03.02 16:52:32,8,ON,ON,52.757,-2.812,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
510,2025.03.02 16:52:33,8,ON,ON,52.862,-1.866,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
511,2025.03.02 16:52:34,8,ON,ON,52.833,-2.145,0,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,19,19,19,19,OFF,OFF,0,0
512,2025.03.02 16:52:35,8,ON,ON,52.859,-2.145,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
513,2025.03.02 16:52:36,8,ON,ON,52.928,-1.275,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
514,2025.03.02 16:52:37,8,ON,ON,52.928,-1.275,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
515,2025.03.02 16:52:38,8,ON,ON,52.917,-1.425,0,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,3.789,19,19,19,19,OFF,OFF,0,0
516,2025.03.02 16:52:39,8,ON,ON,52.915,-1.425,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
517,2025.03.02 16:52:40,8,ON,ON,52.861,-1.85,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
518,2025.03.02 16:52:41,8,ON,ON,52.896,-1.666,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
519,2025.03.02 16:52:42,8,ON,ON,52.847,-1.999,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
520,2025.03.02 16:52:43,8,ON,ON,52.892,-1.647,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
521,2025.03.02 16:52:44,8,ON,ON,52.825,-2.697,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
522,2025.03.02 16:52:45,8,ON,ON,52.857,-1.948,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
523,2025.03.02 16:52:46,8,ON,ON,52.844,-1.98,0,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,19,19,19,19,OFF,OFF,0,0
524,2025.03.02 16:52:47,8,ON,ON,52.852,-1.894,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
525,2025.03.02 16:52:48,8,ON,ON,52.868,-1.942,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
526,2025.03.02 16:52:49,8,ON,ON,52.836,-2.113,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
527,2025.03.02 16:52:50,8,ON,ON,52.822,-2.17,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
528,2025.03.02 16:52:51,8,ON,ON,52.819,-2.256,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
529,2025.03.02 16:52:52,8,ON,ON,52.828,-2.043,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
530,2025.03.02 16:52:53,8,ON,ON,52.872,-1.764,0,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,3.783,19,19,19,19,OFF,OFF,0,0
531,2025.03.02 16:52:54,8,ON,ON,52.881,-1.739,0,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,3.784,19,19,19,19,OFF,OFF,0,0
532,2025.03.02 16:52:55,8,ON,ON,52.756,-2.091,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
533,2025.03.02 16:52:56,8,ON,ON,52.992,-1.018,0,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,3.791,19,19,19,19,OFF,OFF,0,0
534,2025.03.02 16:52:57,8,ON,ON,52.864,-1.796,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
535,2025.03.02 16:52:58,8,ON,ON,52.738,-2.808,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
536,2025.03.02 16:52:59,8,ON,ON,52.738,-2.808,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
537,2025.03.02 16:53:00,8,ON,ON,52.691,-3.011,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
538,2025.03.02 16:53:01,8,ON,ON,52.681,-3.307,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
539,2025.03.02 16:53:02,8,ON,ON,52.579,-3.9,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
540,2025.03.02 16:53:03,8,ON,ON,52.758,-2.532,0,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,19,19,19,19,OFF,OFF,0,0
541,2025.03.02 16:53:04,8,ON,ON,52.827,-1.818,0,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,3.782,19,19,19,19,OFF,OFF,0,0
542,2025.03.02 16:53:05,8,ON,ON,52.798,-2.234,0,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,3.779,19,19,19,19,OFF,OFF,0,0
543,2025.03.02 16:53:06,8,ON,ON,52.876,-1.38,0,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,3.786,19,19,19,19,OFF,OFF,0,0
544,2025.03.02 16:53:07,8,ON,ON,52.8,-2.075,0,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,19,19,19,19,OFF,OFF,0,0
545,2025.03.02 16:53:08,8,ON,ON,52.681,-2.996,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
546,2025.03.02 16:53:09,8,ON,ON,52.775,-2.675,0,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,19,19,19,19,OFF,OFF,0,0
547,2025.03.02 16:53:10,8,ON,ON,52.779,-2.189,0,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,19,19,19,19,OFF,OFF,0,0
548,2025.03.02 16:53:11,8,ON,ON,52.681,-3.177,0,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,3.781,19,19,19,19,OFF,OFF,0,0
549,2025.03.02 16:53:12,8,ON,ON,52.74,-2.986,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
550,2025.03.02 16:53:13,8,ON,ON,52.622,-3.697,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
551,2025.03.02 16:53:14,8,ON,ON,52.733,-2.329,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
552,2025.03.02 16:53:15,8,ON,ON,52.705,-2.612,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
553,2025.03.02 16:53:16,8,ON,ON,52.707,-1.891,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
554,2025.03.02 16:53:17,8,ON,ON,52.688,-3.421,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
555,2025.03.02 16:53:18,8,ON,ON,52.709,-2.799,0,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,19,19,19,19,OFF,OFF,0,0
556,2025.03.02 16:53:19,8,ON,ON,52.73,-2.52,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
557,2025.03.02 16:53:20,8,ON,ON,52.764,-1.485,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
558,2025.03.02 16:53:21,8,ON,ON,52.703,-2.996,0,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,19,19,19,19,OFF,OFF,0,0
559,2025.03.02 16:53:22,8,ON,ON,52.703,-2.996,0,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,3.776,19,19,19,19,OFF,OFF,0,0
560,2025.03.02 16:53:23,8,ON,ON,52.651,-2.783,0,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,19,19,19,19,OFF,OFF,0,0
561,2025.03.02 16:53:24,8,ON,ON,52.706,-2.148,0,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,3.778,19,19,19,19,OFF,OFF,0,0
562,2025.03.02 16:53:25,8,ON,ON,52.647,-2.732,0,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,19,19,19,19,OFF,OFF,0,0
563,2025.03.02 16:53:26,8,ON,ON,52.618,-2.389,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
564,2025.03.02 16:53:27,8,ON,ON,52.667,-2.98,0,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,3.777,19,19,19,19,OFF,OFF,0,0
565,2025.03.02 16:53:28,8,ON,ON,52.552,-3.624,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
566,2025.03.02 16:53:29,8,ON,ON,52.592,-2.526,0,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,3.775,19,19,19,19,OFF,OFF,0,0
567,2025.03.02 16:53:30,8,ON,ON,52.569,-3.64,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
568,2025.03.02 16:53:31,8,ON,ON,52.564,-3.272,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
569,2025.03.02 16:53:32,8,ON,ON,52.602,-2.888,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
570,2025.03.02 16:53:33,8,ON,ON,52.632,-3.081,0,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,3.771,19,19,19,19,OFF,OFF,0,0
571,2025.03.02 16:53:34,8,ON,ON,52.631,-2.399,0,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,19,19,19,19,OFF,OFF,0,0
572,2025.03.02 16:53:35,8,ON,ON,52.61,-3.269,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
573,2025.03.02 16:53:36,8,ON,ON,52.627,-2.634,0,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,3.774,19,19,19,19,OFF,OFF,0,0
574,2025.03.02 16:53:37,8,ON,ON,52.613,-2.405,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
575,2025.03.02 16:53:38,8,ON,ON,52.578,-3.5,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
