No,DateTime,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1489,2025.02.28 11:50:10,ON,ON,55.62,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1490,2025.02.28 11:51:33,ON,ON,55.615,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1491,2025.02.28 11:51:33,ON,ON,55.615,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1492,2025.02.28 11:51:36,ON,ON,55.615,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1493,2025.02.28 11:51:49,ON,ON,55.614,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1494,2025.02.28 11:51:50,ON,ON,55.614,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1495,2025.02.28 11:53:06,ON,ON,55.612,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1496,2025.02.28 11:53:06,ON,ON,55.612,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1497,2025.02.28 11:53:14,ON,ON,55.611,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1498,2025.02.28 11:53:14,ON,ON,55.612,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1499,2025.02.28 11:54:10,ON,ON,55.61,0,0,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,3.976,18,18,18,18,OFF,OFF,0,0
1500,2025.02.28 11:56:49,ON,ON,55.599,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1501,2025.02.28 11:58:53,ON,ON,55.596,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1502,2025.02.28 11:58:58,ON,ON,55.596,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1503,2025.02.28 11:58:58,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1504,2025.02.28 11:59:48,ON,ON,55.596,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1505,2025.02.28 11:59:48,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1506,2025.02.28 12:01:22,ON,ON,55.592,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1507,2025.02.28 12:06:56,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1508,2025.02.28 12:06:57,ON,ON,55.592,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1509,2025.02.28 12:06:58,ON,ON,55.593,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1510,2025.02.28 12:07:24,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1511,2025.02.28 12:07:25,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1512,2025.02.28 12:07:26,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1513,2025.02.28 12:09:00,ON,ON,55.593,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1514,2025.02.28 12:09:58,ON,ON,55.593,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1515,2025.02.28 12:09:59,ON,ON,55.592,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1516,2025.02.28 12:10:00,ON,ON,55.592,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1517,2025.02.28 12:10:01,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1518,2025.02.28 12:10:36,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1519,2025.02.28 12:10:36,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1520,2025.02.28 12:10:54,ON,ON,55.593,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1521,2025.02.28 12:10:55,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1522,2025.02.28 12:10:56,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1523,2025.02.28 12:13:01,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1524,2025.02.28 12:13:53,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1525,2025.02.28 12:13:54,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1526,2025.02.28 12:13:55,ON,ON,55.592,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1527,2025.02.28 12:13:56,ON,ON,55.594,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1528,2025.02.28 12:13:57,ON,ON,55.591,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
1529,2025.02.28 12:13:58,ON,ON,55.595,0,0,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,3.975,18,18,18,18,OFF,OFF,0,0
